cod_concesion,COD_CONTADOR_ACT,CALIBRE
VR,Q18GA042863J,13.0
VR,Q18GA042859N,13.0
VR,Q19GA023276X,13.0
VR,Q19GA005042H,13.0
VR,J15LA851106Q,13.0
VR,,
VR,Q21GA046065C,13.0
VR,Q18GA043636E,13.0
VR,Q21GA046067E,13.0
VR,Q18EA018477W,13.0
VR,Q18EA019890J,13.0
VR,Q18EA019899S,13.0
VR,Q19GA023957R,13.0
VR,Q18EA019895O,13.0
VR,K20VA148264G,13.0
VR,Q18EA019891X,13.0
VR,Q19GA004885M,13.0
VR,D12TA089414V,13.0
VR,Q21GA046068F,13.0
VR,,
VR,Q18GA043599Q,13.0
VR,J17LA638744M,13.0
VR,Q18EA019888P,13.0
VR,Q21GA046059E,13.0
VR,Q21GA045978E,13.0
VR,Q21GA046060X,13.0
VR,Q21GA031178L,13.0
VR,Q18GA024001E,13.0
VR,Q18GA043817H,13.0
VR,J14LA732667X,13.0
VR,Q19GA023917J,13.0
VR,Q19GA023918K,13.0
VR,Q19GA023913F,13.0
VR,J15LA851056X,13.0
VR,D12TA089413U,13.0
VR,Q18EA018492V,13.0
VR,,
VR,Q18GA043605X,13.0
VR,J15LA851162Y,13.0
VR,Q22GA021038E,13.0
VR,Q18GA042865L,13.0
VR,Q18GA042860G,13.0
VR,Q18GA042862I,13.0
VR,J15LA851243Y,13.0
VR,J15LA851233W,13.0
VR,Q21GA046142Y,13.0
VR,Q18EA019898R,13.0
VR,D12TA089732G,13.0
VR,J14LA732597A,13.0
VR,Q21GA046137B,13.0
VR,J15LA851504A,13.0
VR,Q21GA045973Z,13.0
VR,Q18EA019885M,13.0
VR,Q21GA046146C,13.0
VR,Q18EA019793J,13.0
VR,Q19GA023831E,13.0
VR,Q19GA023833G,13.0
VR,Q21GA045992C,13.0
VR,Q21GA046139D,13.0
VR,Q21GA045975B,13.0
VR,A11OA216164J,13.0
VR,J15LA851502Y,13.0
VR,Q19GA023681I,13.0
VR,J14LA732532J,13.0
VR,J17LA638957X,13.0
VR,Q18GA043252S,13.0
VR,Q19GA023944M,13.0
VR,J14LA732485T,13.0
VR,Q19GA023693M,13.0
VR,Q18GA023685M,13.0
VR,J14LA732679B,13.0
VR,Q18GA043424V,13.0
VR,Q21GA031152B,13.0
VR,J14LA732694A,13.0
VR,Q19GA023683K,13.0
VR,J14LA732477T,13.0
VR,J14LA719768T,13.0
VR,69107,13.0
VR,J14LA719629J,13.0
VR,64715908,13.0
VR,3038877,13.0
VR,5604255,13.0
VR,Q19GA005264T,13.0
VR,Q18GA043814E,13.0
VR,Q18GA043813D,13.0
VR,Q18GA043810A,13.0
VR,D11CA267714J,13.0
VR,Q19GA005167T,13.0
VR,Q19GA005167T,13.0
VR,9761,13.0
VR,D12TA089327X,13.0
VR,J14LA732708P,13.0
VR,J14LA719762N,13.0
VR,2016666,13.0
VR,,
VR,J17LA638749R,13.0
VR,J12OA023599R,13.0
VR,Q18EA019420J,13.0
VR,Q19GA005291W,13.0
VR,7152486,13.0
VR,Q18EA019407J,13.0
VR,Q19GA005199B,13.0
VR,Q19GA005197Z,13.0
VR,Q18EA019489E,13.0
VR,J14LA732512F,13.0
VR,Q18EA019487C,13.0
VR,,
VR,Q18EA019406L,13.0
VR,4117210,13.0
VR,J15LA850755N,13.0
VR,7863108,13.0
VR,J15LA850754M,13.0
VR,Q19GA005196Y,13.0
VR,J15LA850940M,13.0
VR,Q18EA019492Z,13.0
VR,J17LA638940O,13.0
VR,Q18GA038092J,13.0
VR,Q18EA019485A,13.0
VR,2100626,13.0
VR,,
VR,D11TA089457G,13.0
VR,J15LA851191V,13.0
VR,Q18EA019513N,13.0
VR,J15LA851198V,13.0
VR,J15LA851192E,13.0
VR,J15LA851190C,13.0
VR,J15LA851367J,13.0
VR,J15LA851194G,13.0
VR,J15LA836993N,13.0
VR,Q19GA023803A,13.0
VR,Q21GA045946W,13.0
VR,J15LA851310S,13.0
VR,Q19GA023564E,13.0
VR,J15LA851296L,13.0
VR,J15LA851470H,13.0
VR,Q19GA023562C,13.0
VR,J15LA851315X,13.0
VR,J15LA851313V,13.0
VR,Q19GA005176U,13.0
VR,D11CA267842Q,13.0
VR,Q19GA005171P,13.0
VR,J15LA851314W,13.0
VR,J15LA851319B,13.0
VR,J17LA638956W,13.0
VR,J15LA851361D,13.0
VR,Q19GA023597N,13.0
VR,J15LA851128E,13.0
VR,J15LA851360V,13.0
VR,Q19GA023561B,13.0
VR,Q19GA023565F,13.0
VR,Q19GA023578K,13.0
VR,Q19GA023574G,13.0
VR,J15LA851363F,13.0
VR,Q18EA019639A,13.0
VR,Q18GA043875R,13.0
VR,Q18GA043255V,13.0
VR,Q18GA043248W,13.0
VR,J14LA732624M,13.0
VR,Q19GA005178W,13.0
VR,Q19GA005174S,13.0
VR,J14LA732640M,13.0
VR,Q18GA043068V,13.0
VR,J14LA732564R,13.0
VR,J14LA732563Q,13.0
VR,J14LA732598B,13.0
VR,Q19GA005173R,13.0
VR,J15LA851369L,13.0
VR,C18LA220073X,13.0
VR,95454587,13.0
VR,Q18GA043190V,13.0
VR,Q18GA043194Z,13.0
VR,Q18GA043187A,13.0
VR,Q18EA019725X,13.0
VR,Q18EA019726Y,13.0
VR,J15LA851157B,13.0
VR,J21OA023570E,13.0
VR,Q18EA019732W,13.0
VR,J15LA851142U,13.0
VR,Q18GA043192X,13.0
VR,54377643,13.0
VR,Q18GA043193Y,13.0
VR,Q21EA037176R,13.0
VR,Q21EA037175Q,13.0
VR,Q18EA019729B,13.0
VR,Q18GA043196B,13.0
VR,Q18EA019730V,13.0
VR,Q21GA046015S,13.0
VR,J14LA732610G,13.0
VR,J15LA851184E,13.0
VR,Q19GA023919L,13.0
VR,Q19GA023623Y,13.0
VR,Q18GA043826I,13.0
VR,Q19GA023832F,13.0
VR,Q18GA043835J,13.0
VR,Q18GA042861H,13.0
VR,Q19GA005080N,13.0
VR,Q19GA023827I,13.0
VR,Q18GA043097Z,13.0
VR,J15LA851060T,13.0
VR,Q19GA023952M,13.0
VR,Q19GA023952M,13.0
VR,D12LA037602E,13.0
VR,Q21GA046023S,13.0
VR,Q19GA005238R,13.0
VR,Q18EA019393X,13.0
VR,Q18EA018425K,13.0
VR,Q18EA018425K,13.0
VR,,
VR,(NULL)__13_MIG_996401_FIC,13.0
VR,2053037,13.0
VR,Q18GA043069Y,13.0
VR,Q18GA043069Y,13.0
VR,Q18EA019783H,13.0
VR,Q18EA019765F,13.0
VR,Q18EA019764E,13.0
VR,J14LA732544N,13.0
VR,D11CA203527O,13.0
VR,,
VR,,
VR,C18LA220106P,13.0
VR,C18LA220103M,13.0
VR,J15LA850968Y,13.0
VR,J15LA851115R,13.0
VR,C18LA220119U,13.0
VR,D12TA089881S,13.0
VR,Q18GA043046O,13.0
VR,J15LA851431A,13.0
VR,Q18GA043436Y,13.0
VR,Q18GA043436Y,13.0
VR,Q21GA031114V,13.0
VR,Q21GA031121U,13.0
VR,1083303,13.0
VR,J15LA851485O,13.0
VR,J895822,13.0
VR,Q21GA031288Q,13.0
VR,Q19GA005201E,13.0
VR,Q21GA031200S,13.0
VR,221870,13.0
VR,J15LA851480J,13.0
VR,Q21GA031284M,13.0
VR,J15LA851482L,13.0
VR,J15LA851534G,13.0
VR,Q19GA005205I,13.0
VR,J15LA851530C,13.0
VR,Q19GA005030D,13.0
VR,7540486,13.0
VR,Q21GA031287P,13.0
VR,Q21GA031285N,13.0
VR,Q21GA031290K,13.0
VR,J15LA851531D,13.0
VR,J15LA851487Q,13.0
VR,Q18GA043761I,13.0
VR,J14LA732703K,13.0
VR,,
VR,Q19GA005113F,13.0
VR,J14LA732660Q,13.0
VR,Q21GA045828R,13.0
VR,Q18GA043061N,13.0
VR,Q21GA031286O,13.0
VR,J14LA732556R,13.0
VR,54377848,13.0
VR,J15LA851272D,13.0
VR,Q18GA043709E,13.0
VR,Q19GA005258V,13.0
VR,Q21GA045879C,13.0
VR,991085189,25.0
VR,J14LA732499Z,13.0
VR,J14LA732663T,13.0
VR,J14LA732666W,13.0
VR,Q19GA005119L,13.0
VR,Q21EA037208I,13.0
VR,Q21EA037220E,13.0
VR,Q21EA037219L,13.0
VR,J12OA023681K,13.0
VR,J15LA851036T,13.0
VR,,
VR,Q19GA005160M,13.0
VR,Q21EA037202C,13.0
VR,C18LA220029T,13.0
VR,Q19GA005236P,13.0
VR,C18LA220023N,13.0
VR,J17LA638788W,13.0
VR,C18LA220024O,13.0
VR,J17LA639042T,13.0
VR,C18LA220028S,13.0
VR,C18LA220025P,13.0
VR,C18LA220107Q,13.0
VR,Q19GA005257U,13.0
VR,Q18GA043349A,13.0
VR,C18LA220110L,13.0
VR,Q18GA037836V,13.0
VR,Q18EA018430H,13.0
VR,Q19GA005263S,13.0
VR,Q18GA043586L,13.0
VR,Q19GA005233M,13.0
VR,Q19GA005195X,13.0
VR,Q21GA045997H,13.0
VR,J15LA837043G,13.0
VR,Q19GA005193V,13.0
VR,J14LA732722,13.0
VR,Q19GA005255S,13.0
VR,Q18GA043304N,13.0
VR,J15LA850946S,13.0
VR,Q18GA037921R,13.0
VR,Q18GA037925V,13.0
VR,Q18GA037917V,13.0
VR,Q19GA005260P,13.0
VR,Q18GA037923T,13.0
VR,Q19GA005254R,13.0
VR,Q18GA037833S,13.0
VR,Q18GA037817S,13.0
VR,J14LA732606K,13.0
VR,J15LA851148A,13.0
VR,Q18GA037829W,13.0
VR,Q18GA037827U,13.0
VR,J17LA638757R,13.0
VR,Q18GA037826T,13.0
VR,Q19GA023764K,13.0
VR,Q18GA043003D,13.0
VR,Q21GA045905N,13.0
VR,,
VR,,
VR,Q18GA005312K,13.0
VR,J15LA851320V,13.0
VR,J14LA732593W,13.0
VR,Q19GA023675K,13.0
VR,Q19GA023761H,13.0
VR,Q19GA023676L,13.0
VR,J15LA850398M,13.0
VR,Q19GA023677M,13.0
VR,OA023411Q,13.0
VR,,
VR,OA023504V,13.0
VR,Q18GA043495J,13.0
VR,OA023534A,13.0
VR,Q21GA046186K,13.0
VR,Q19GA023905F,13.0
VR,J17LA638729N,13.0
VR,J17LA638684R,13.0
VR,D12LA037639R,13.0
VR,Q18GA043044M,13.0
VR,Q18GA043073R,13.0
VR,13711,13.0
VR,Q22GA020962B,13.0
VR,J17LA638735L,13.0
VR,Q21GA046188M,13.0
VR,J17LA638736M,13.0
VR,Q18GA043430S,13.0
VR,Q19GA023273U,13.0
VR,Q19GA023275W,13.0
VR,J15LA837044H,13.0
VR,J15LA851349H,13.0
VR,Q18EA019628X,13.0
VR,Q18GA043433U,13.0
VR,Q21BC,13.0
VR,Q21BC,13.0
VR,Q18GA043090S,13.0
VR,Q19GA005093S,13.0
VR,Q18GA043096Y,13.0
VR,Q18GA037908U,13.0
VR,Q19GA005098X,13.0
VR,Q19GA005012B,13.0
VR,Q18GA042867N,13.0
VR,Q19GA005017G,13.0
VR,Q19GA005182S,13.0
VR,Q19GA005186W,13.0
VR,J15LA850399N,13.0
VR,J17LA638939V,13.0
VR,Q18EA019876L,13.0
VR,J15LA837081M,13.0
VR,Q21GA045801G,13.0
VR,J15LA851341Z,13.0
VR,J15LA851344C,13.0
VR,Q21GA031198P,13.0
VR,J15LA851348G,13.0
VR,Q21GA031202V,13.0
VR,J15LA851440B,13.0
VR,54350719,13.0
VR,J15LA851340V,13.0
VR,,
VR,Q22GA020996L,13.0
VR,G195712,13.0
VR,96672,13.0
VR,Q21GA031194L,13.0
VR,D12TA089326W,13.0
VR,,
VR,Q21GA031203V,13.0
VR,J17LA638834N,13.0
VR,J15LA851112O,13.0
VR,Q21GA031241B,13.0
VR,J15LA851129X,13.0
VR,J15LA851345D,13.0
VR,2016661,13.0
VR,J15LA851444F,13.0
VR,Q22GA020970B,13.0
VR,Q18EA019584C,13.0
VR,Q19GA023767N,13.0
VR,,
VR,J15LA851251Y,13.0
VR,J14LA728198L,13.0
VR,Q19GA023768O,13.0
VR,J15LA851073V,13.0
VR,Q19GA005141J,13.0
VR,Q18EA018502G,13.0
VR,Q19GA023770I,13.0
VR,J15LA850399H,13.0
VR,991261742,13.0
VR,Q19GA023769P,13.0
VR,Q19GA023765L,13.0
VR,Q18EA018422H,13.0
VR,Q19GA023766M,13.0
VR,Q19GA023865O,13.0
VR,Q19GA023809G,13.0
VR,2106612,13.0
VR,Q19GA023901B,13.0
VR,J15LA851119V,13.0
VR,Q21GA046119Z,13.0
VR,Q21GA046083,13.0
VR,Q21GA046130V,13.0
VR,A11OA063746A,13.0
VR,Q18GA043462A,13.0
VR,Q18EA019843E,13.0
VR,Q18GA043842I,13.0
VR,Q18EA019842B,13.0
VR,Q18GA043837L,13.0
VR,Q18EA019837E,13.0
VR,Q18EA019832Z,13.0
VR,Q21GA046136A,13.0
VR,A11OA216029D,13.0
VR,4163956,13.0
VR,Q18EA019839G,13.0
VR,Q18GA043437Z,13.0
VR,Q21GA046082D,13.0
VR,D12TA089653I,13.0
VR,D12TA089652H,13.0
VR,D12TA089659O,13.0
VR,J15LA850707F,13.0
VR,54413359,13.0
VR,J14LA719706F,13.0
VR,Q18GA043792P,13.0
VR,Q18GA043792P,13.0
VR,J14LA7197002,13.0
VR,Q19GA023630X,13.0
VR,J15LA851477O,13.0
VR,2092015,13.0
VR,Q18GA043477H,13.0
VR,J15LA851478P,13.0
VR,J17LA639016R,13.0
VR,J15LA851189J,13.0
VR,J15LA850933N,13.0
VR,Q18GA043483F,13.0
VR,Q18GA043485H,13.0
VR,J17LA638845R,13.0
VR,J15LA851454H,13.0
VR,Q18EA019547X,13.0
VR,J15LA851394M,13.0
VR,A11OA216292Q,13.0
VR,Q19GA023593J,13.0
VR,J14LA732486U,13.0
VR,4001702,13.0
VR,J14LA719767S,13.0
VR,Q21GA045903L,13.0
VR,Q21GA045904M,13.0
VR,J14LA7197395,13.0
VR,J15LA851024P,13.0
VR,J103155,13.0
VR,Q18GA043233P,13.0
VR,Q21GA045764S,13.0
VR,Q21GA045766U,13.0
VR,Q21GA045767V,13.0
VR,Q21GA045761P,13.0
VR,J15LA837077Q,13.0
VR,Q18GA043131K,13.0
VR,J15LA851322W,13.0
VR,D12TA089855Q,13.0
VR,D12TA089853O,13.0
VR,Q21GA043135O,13.0
VR,D12TA089852N,13.0
VR,D12TA089858T,13.0
VR,D12TA089856R,13.0
VR,J15LA851237A,13.0
VR,Q18GA043243R,13.0
VR,D12TA089296H,13.0
VR,Q21GA031278O,13.0
VR,Q18EA019687I,13.0
VR,Q18GA038006V,13.0
VR,Q18GA038016X,13.0
VR,Q18EA019332K,13.0
VR,Q18EA019678H,13.0
VR,Q21GA045755R,13.0
VR,Q18GA038015W,13.0
VR,J15LA851098A,13.0
VR,J15LA851145X,13.0
VR,Q21GA031119A,13.0
VR,Q18EA019668F,13.0
VR,Q18GA038013U,13.0
VR,Q18EA019667E,13.0
VR,Q18EA019519T,13.0
VR,4140158,13.0
VR,Q18EA019669G,13.0
VR,J14LA719732H,13.0
VR,Q21GA046176I,13.0
VR,,
VR,Q18EA019670Z,13.0
VR,J17LA638929T,13.0
VR,Q18EA019331J,13.0
VR,Q18EA019439V,13.0
VR,Q18EA019672B,13.0
VR,Q21GA031262G,13.0
VR,Q18EA019664B,13.0
VR,B987153,13.0
VR,Q21GA045882X,13.0
VR,16331,13.0
VR,Q21GA045885A,13.0
VR,Q21GA046019W,13.0
VR,Q21GA045881W,13.0
VR,Q22GA021049H,13.0
VR,Q22GA020971C,13.0
VR,J15LA851301R,13.0
VR,Q21GA031281J,13.0
VR,Q18GA043413R,13.0
VR,Q22GA020968H,13.0
VR,,
VR,Q18GA043091T,13.0
VR,Q18GA037978I,13.0
VR,Q19GA004880H,13.0
VR,Q21GA046215Y,13.0
VR,Q18EA019814X,13.0
VR,G17WA142207X,13.0
VR,J15LA851072X,13.0
VR,J15LA851009Q,13.0
VR,J15LA851232V,13.0
VR,J15LA851448J,13.0
VR,Q18EA018457J,13.0
VR,J15LA837039K,13.0
VR,Q18GA043093V,13.0
VR,J15LA851499U,13.0
VR,C18LA220072W,13.0
VR,Q18EA019583B,13.0
VR,Q18GA043088Y,13.0
VR,498620,13.0
VR,202493,13.0
VR,J14LA732536N,13.0
VR,106774,13.0
VR,143542,13.0
VR,D11CA267712H,13.0
VR,62125,13.0
VR,D12TA089388K,13.0
VR,J14LA728134S,13.0
VR,Q18EA019575B,13.0
VR,Q18GA043094W,13.0
VR,,
VR,J15LA851337D,13.0
VR,Q21GA031233B,13.0
VR,J17LA638935R,13.0
VR,J17LA638857U,13.0
VR,Q18GA037863Y,13.0
VR,J17LA638845Q,13.0
VR,J15LA837076P,13.0
VR,J14LA728195F,13.0
VR,Q21GA031227D,13.0
VR,Q21GA031136B,13.0
VR,Q18GA037898J,13.0
VR,,
VR,Q21GA031232A,13.0
VR,Q21GA046201S,13.0
VR,Q18GA043208O,13.0
VR,Q21EA037252M,13.0
VR,Q19GA004915B,13.0
VR,Q21EA037251L,13.0
VR,Q21EA037251L,13.0
VR,J14LA728180Y,13.0
VR,Q13EA019524Q,13.0
VR,Q18GA037858B,13.0
VR,Q18GA037958E,13.0
VR,Q18EA019812V,13.0
VR,Q18GA037864Z,13.0
VR,Q19GA023605W,13.0
VR,Q18GA037859C,13.0
VR,Q19GA023607Y,13.0
VR,Q18GA037963B,13.0
VR,A769067,13.0
VR,Q18GA037960Y,13.0
VR,H986384,13.0
VR,J14LA732568V,13.0
VR,2016494,13.0
VR,Q19GA023603U,13.0
VR,,
VR,Q18GA037962A,13.0
VR,Q18GA037857A,13.0
VR,Q18GA038071E,13.0
VR,Q18GA043655H,13.0
VR,17801,13.0
VR,Q18EA019817A,13.0
VR,Q18EA019819C,13.0
VR,J15LA850956U,13.0
VR,J15LA851158L,13.0
VR,J15LA851275G,13.0
VR,J17LA638872T,13.0
VR,Q19GA023673I,13.0
VR,J15LA850486L,13.0
VR,Q18GA043469H,13.0
VR,Q18EA019555X,13.0
VR,J15LA850368G,13.0
VR,Q19GA005245Q,13.0
VR,J14LA732550L,13.0
VR,Q19GA023568I,13.0
VR,Q18EA019540O,13.0
VR,Q18EA018439Q,13.0
VR,Q19GA005277Y,13.0
VR,Q18GA043816G,13.0
VR,Q18GA043643D,13.0
VR,Q18EA018482T,13.0
VR,Q18EA018483U,13.0
VR,Q18GA038078L,13.0
VR,Q18GA037986I,13.0
VR,Q18EA018486X,13.0
VR,Q19GA024016L,13.0
VR,Q19GA005158S,13.0
VR,Q18EA019386Y,13.0
VR,Q18EA019426P,13.0
VR,Q18EA018455Q,13.0
VR,Q19GA023649I,13.0
VR,Q19GA023807E,13.0
VR,Q19GA005310I,13.0
VR,J17LA639011M,13.0
VR,Q21GA031159I,13.0
VR,Q19GA023558G,13.0
VR,Q18EA018453O,13.0
VR,Q18GA043002,13.0
VR,J15LA851149B,13.0
VR,Q18GA043467F,13.0
VR,Q18GA038053C,13.0
VR,Q19GA004918E,13.0
VR,,
VR,A11OA216263L,13.0
VR,J17LA638799B,13.0
VR,Q19GA023560A,13.0
VR,Q19GA005230J,13.0
VR,Q18EA019428R,13.0
VR,Q18EA018467U,13.0
VR,Q18EA019429S,13.0
VR,Q21GA046033U,13.0
VR,1126905,13.0
VR,Q19GA023556E,13.0
VR,J15LA851324Y,13.0
VR,Q18GA043344V,13.0
VR,J17LA638788Y,13.0
VR,Q18GA043299H,13.0
VR,Q18EA019435Q,13.0
VR,Q18GA023551Z,13.0
VR,J15LA850985Z,13.0
VR,J17LA638789Z,13.0
VR,J14LA732642O,13.0
VR,J17LA638944S,13.0
VR,Q19GA023795R,13.0
VR,,
VR,Q18EA018462P,13.0
VR,Q21GA046237E,13.0
VR,Q21GA046234B,13.0
VR,849447,13.0
VR,J15LA850390E,13.0
VR,Q18GA043578L,13.0
VR,Q18EA019526S,13.0
VR,Q18EA019526S,13.0
VR,J15LA851290F,13.0
VR,Q21GA046122U,13.0
VR,,
VR,J008334,13.0
VR,Q18GA043105I,13.0
VR,J15LA851090Z,13.0
VR,Q18EA019869M,13.0
VR,Q21GA046006R,13.0
VR,Q21GA046121T,13.0
VR,Q18EA019743Z,13.0
VR,J14LA732515I,13.0
VR,Q18EA019344O,13.0
VR,J15LA851089G,13.0
VR,J15LA850343X,13.0
VR,J14LA732737U,13.0
VR,J14LA732528N,13.0
VR,J14LA719602Y,13.0
VR,Q19GA004981L,13.0
VR,Q19GA023711X,13.0
VR,J14LA732527M,13.0
VR,J14LA719605B,13.0
VR,16540,13.0
VR,J14LA732530H,13.0
VR,J15LA836975L,13.0
VR,J15LA851490L,13.0
VR,J15LA850417Y,13.0
VR,Q18EA019894N,13.0
VR,Q21GA046160A,13.0
VR,Q21GA046148E,13.0
VR,J17LA638951R,13.0
VR,J14LA719604A,13.0
VR,Q19GA023698R,13.0
VR,J14LA719731G,13.0
VR,Q18EA019892L,13.0
VR,J15LA851104O,13.0
VR,Q21GA046062Z,13.0
VR,J14LA732740P,13.0
VR,Q19GA023591H,13.0
VR,Q18GA043417V,13.0
VR,J14LA719709I,13.0
VR,Q19GA023669M,13.0
VR,D12TA089624D,13.0
VR,Q19GA023590G,13.0
VR,Q19GA004855G,13.0
VR,J14LA719757Q,13.0
VR,J14LA719756P,13.0
VR,K396662,13.0
VR,,
VR,J14LA719755O,13.0
VR,J14LA719753M,13.0
VR,J14LA719752L,13.0
VR,J14LA719751K,13.0
VR,J14LA719750J,13.0
VR,Q19GA023594K,13.0
VR,Q18GA043598P,13.0
VR,J14LA719641F,13.0
VR,J15LA851493O,13.0
VR,L043958,13.0
VR,Q22GA020969I,13.0
VR,Q21GA045982A,13.0
VR,D12TA089828N,13.0
VR,Q21GA046091E,13.0
VR,Q21GA043127O,13.0
VR,D12TA089822H,13.0
VR,D12TA089826L,13.0
VR,D12TA089824J,13.0
VR,Q18EA018494X,13.0
VR,Q21GA046096J,13.0
VR,Q21GA046097K,13.0
VR,,
VR,Q21GA045983B,13.0
VR,Q21GA046095I,13.0
VR,Q18GA043258Y,13.0
VR,Q21GA046089T,13.0
VR,Q21GA046090D,13.0
VR,Q21GA046098L,13.0
VR,Q21GA046104S,13.0
VR,Q21GA046099M,13.0
VR,Q21GA043129Q,13.0
VR,Q21GA046101P,13.0
VR,Q19GA005104E,13.0
VR,Q21GA043134N,13.0
VR,Q21GA046100O,13.0
VR,J15LA851518G,13.0
VR,Q19GA005079U,13.0
VR,Q19GA005306M,13.0
VR,Q21GA031206Y,13.0
VR,Q19GA005303J,13.0
VR,,
VR,Q21GA031205X,13.0
VR,Q21GA031209B,13.0
VR,,
VR,Q21GA031208A,13.0
VR,Q19GA005068R,13.0
VR,J14LA732649V,13.0
VR,,
VR,L330489,13.0
VR,J17LA638919R,13.0
VR,,
VR,J17LA638902I,13.0
VR,J17LA638915N,13.0
VR,,
VR,J15LA851179H,13.0
VR,,
VR,,
VR,J17LA638901H,13.0
VR,J14LA719582L,13.0
VR,J17LA638796V,13.0
VR,Q18GA043052M,13.0
VR,J17LA638801E,13.0
VR,Q18GA043039P,13.0
VR,Q18GA042978T,13.0
VR,J17LA638725J,13.0
VR,J15LA851397P,13.0
VR,J17LA638798A,13.0
VR,Q18GA043041J,13.0
VR,J14LA732525K,13.0
VR,Q21GA045835Q,13.0
VR,J15LA851143V,13.0
VR,Q18GA043049R,13.0
VR,J12OA023410P,13.0
VR,J15LA850966W,13.0
VR,J15LA851039W,13.0
VR,J15LA850972V,13.0
VR,J15LA850979B,13.0
VR,J15LA851221S,13.0
VR,J15LA850971T,13.0
VR,J15LA851035S,13.0
VR,J15LA850978A,13.0
VR,J15LA850974W,13.0
VR,Q18GA043043L,13.0
VR,D12TA089412T,13.0
VR,Q18GA037881A,13.0
VR,Q18GA043893T,13.0
VR,J17LA638954U,13.0
VR,Q18GA043891R,13.0
VR,Q19GA005111D,13.0
VR,J17LA639015Q_997160_FICT,13.0
VR,Q21GA045819Q,13.0
VR,Q18GA043896W,13.0
VR,Q18GA043790N,13.0
VR,Q21GA045772S,13.0
VR,Q19GA005088V,13.0
VR,2166926__13_MIG,13.0
VR,Q18EA019597H,13.0
VR,J15LA851174C,13.0
VR,Q18GA043607Z,13.0
VR,Q19GA005094T,13.0
VR,Q18GA042901Y,13.0
VR,Q18GA043895V,13.0
VR,Q18GA037936Y,13.0
VR,Q18GA043589J,13.0
VR,Q21GA045956Y,13.0
VR,Q21GA045765T,13.0
VR,Q21GA046107V,13.0
VR,Q21GA046106V,13.0
VR,Q21GA043133M,13.0
VR,Q21GA046008T,13.0
VR,Q21GA031280I,13.0
VR,Q18GA043544B,13.0
VR,Q18GA038075I,13.0
VR,Q18EA019779L,13.0
VR,Q18EA019403I,13.0
VR,Q18EA019923B,13.0
VR,J17LA6368900G,13.0
VR,Q18EA019917D,13.0
VR,Q18EA019772L,13.0
VR,Q19GA02361SY,13.0
VR,Q18GA043375C,13.0
VR,D12TA089544E,13.0
VR,Q18EA019518S,13.0
VR,Q19GA023900A,13.0
VR,Q21GA031155E,13.0
VR,Q19GA023897W,13.0
VR,4126917,13.0
VR,Q21GA045980Y,13.0
VR,Q18EA018515L,13.0
VR,Q18GA043278C,13.0
VR,Q18GA038001G,13.0
VR,Q18EA018423I,13.0
VR,Q18GA043472C,13.0
VR,J17LA638826N,13.0
VR,J17LA638825M,13.0
VR,J17LA638870R,13.0
VR,Q21GA046018V,13.0
VR,J17LA638830J,13.0
VR,J17LA638740I,13.0
VR,J15LA851511Z,13.0
VR,J17LA638743L,13.0
VR,J17LA638756Q,13.0
VR,Q19GA023671G,13.0
VR,Q19GA005151L,13.0
VR,J14LA719654K,13.0
VR,Q18GA037882B,13.0
VR,Q19GA005156Q,13.0
VR,Q21GA031289R,13.0
VR,,
VR,D12TA089376G,13.0
VR,Q18EA019529V,13.0
VR,J14LA719623D,13.0
VR,J14LA719625F,13.0
VR,J14LA719626G,13.0
VR,J14LA719622C,13.0
VR,Q18EA019534S,13.0
VR,J14LA732724P,13.0
VR,Q19GA023661E,13.0
VR,A11OA216187Q,13.0
VR,Q19GA023665I,13.0
VR,64550334,13.0
VR,J14LA719704D,13.0
VR,Q19GA023656H,13.0
VR,Q19GA023657I,13.0
VR,Q18GA043329W,13.0
VR,Q18EA019538W,13.0
VR,J14LA719764P,13.0
VR,Q18GA043874Q,13.0
VR,J15LA851183D,13.0
VR,J14LA719761M,13.0
VR,Q18GA043867R,13.0
VR,Q18GA043565G,13.0
VR,15317,13.0
VR,J14LA728115P,13.0
VR,Q18GA042878Q,13.0
VR,Q18GA042878Q,13.0
VR,J14LA732741Q,13.0
VR,J15LA850365D,13.0
VR,D12TA089345C,13.0
VR,J15LA850363B,13.0
VR,16534,13.0
VR,J15LA850367F,13.0
VR,J15LA850362A,13.0
VR,Q19GA023991T,13.0
VR,J15LA851494P,13.0
VR,Q18GA037834T,13.0
VR,Q18GA043161Q,13.0
VR,22411,13.0
VR,J15LA851491M,13.0
VR,95400422,13.0
VR,Q18GA043165M,13.0
VR,J15LA851497S,13.0
VR,Q18EA019517R,13.0
VR,J15LA850703B,13.0
VR,J15LA851311T,13.0
VR,J15LA850751J,13.0
VR,Q19GA023995X,13.0
VR,J14LA732639T,13.0
VR,J15LA851492N,13.0
VR,D11CA203537A,13.0
VR,Q19GA023911X,13.0
VR,Q19GA023848N,13.0
VR,,
VR,Q19GA023912Y,13.0
VR,J15LA856994O,13.0
VR,J14LA728142S,13.0
VR,Q19GA023997Z,13.0
VR,J15LA836991L,13.0
VR,J14LA732723,13.0
VR,Q18GA043560P,13.0
VR,Q18GA043631Z,13.0
VR,J15LA851317Z,13.0
VR,J15LA851385L,13.0
VR,J15LA851384K,13.0
VR,Q21GA045900I,13.0
VR,22761,13.0
VR,Q21GA045799D,13.0
VR,J15LA851387N,13.0
